Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,773804,-,-,-,44.85,-93.46,0,263,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.4
Year,Month,Day,Hour,Minute,GHI,Dew Point,Temperature,Wind Direction,Wind Speed,Pressure
2017,6,20,4,30,0,11.4,14,275,1.1,982
2017,6,20,5,30,0,11.100000000000001,13.5,255,1.1,982
2017,6,20,6,30,0,10.8,13,241,1.1,981
2017,6,20,7,30,0,10.700000000000001,13,242,1.2000000000000002,981
2017,6,20,8,30,0,10.9,13.100000000000001,251,1.3,981
2017,6,20,9,30,0,11.3,13,260,1.2000000000000002,981
2017,6,20,10,30,0,11.5,13.3,268,1.2000000000000002,982
2017,6,20,11,30,28,12.3,14.200000000000001,284,1.6,982
2017,6,20,12,30,93,12.700000000000001,15.600000000000001,313,2.2,982
2017,6,20,13,30,53,13.200000000000001,17.400000000000002,338,2.9000000000000004,982
2017,6,20,14,30,629,12.8,18.900000000000002,344,3.3000000000000003,982
2017,6,20,15,30,784,12.200000000000001,20.200000000000003,340,3.4000000000000004,982
2017,6,20,16,30,898,11.8,21.1,335,3.3000000000000003,982
2017,6,20,17,30,962,11.700000000000001,21.900000000000002,333,3.2,983
2017,6,20,18,30,977,11.8,22.400000000000002,331,3,983
2017,6,20,19,30,935,12,22.700000000000003,330,2.8000000000000003,982
2017,6,20,20,30,556,12.100000000000001,22.700000000000003,330,2.5,982
2017,6,20,21,30,717,12.200000000000001,22.6,330,2.3000000000000003,982
2017,6,20,22,30,555,12.100000000000001,22.200000000000003,331,2.1,982
2017,6,20,23,30,374,12.4,22,332,1.9000000000000001,982
2017,6,21,0,30,194,13.5,19.700000000000003,342,1.1,982
2017,6,21,1,30,45,13.8,17.900000000000002,174,1,983
2017,6,21,2,30,0,11.100000000000001,17,10,1.1,983
2017,6,21,3,30,0,10.600000000000001,16.3,30,1.1,983
2017,6,21,4,30,0,10.200000000000001,15.700000000000001,54,1.1,983
2017,6,21,5,30,0,9.9,15,82,1.1,983
2017,6,21,6,30,0,9.9,14.100000000000001,111,1.1,983
2017,6,21,7,30,0,9.9,13.200000000000001,133,1.1,983
2017,6,21,8,30,0,9.9,12.5,145,1.1,983
2017,6,21,9,30,0,9.9,12,153,1.1,983
2017,6,21,10,30,0,10.100000000000001,12.8,159,1.1,983
2017,6,21,11,30,69,11.700000000000001,14.9,161,1.7000000000000002,983
2017,6,21,12,30,156,12.200000000000001,17,155,2.2,982
2017,6,21,13,30,383,13.600000000000001,19.5,151,2.6,982
2017,6,21,14,30,615,13.100000000000001,21.6,152,3,981
2017,6,21,15,30,675,13,22.900000000000002,151,3,980
2017,6,21,16,30,869,13.600000000000001,24,152,3.1,980
2017,6,21,17,30,931,14.4,24.6,152,3.2,979
2017,6,21,18,30,820,15,25.1,157,3.4000000000000004,978
2017,6,21,19,30,905,15.8,25.5,162,3.6,978
2017,6,21,20,30,816,16.6,25.700000000000003,164,3.6,977
2017,6,21,21,30,686,17.5,25.700000000000003,169,3.6,977
2017,6,21,22,30,523,18.3,25.3,171,3.3000000000000003,976
2017,6,21,23,30,345,19.200000000000003,24.900000000000002,171,3,976
2017,6,22,0,30,173,19.900000000000002,23,160,2.3000000000000003,975
2017,6,22,1,30,38,19.700000000000003,21.5,157,2.2,975
2017,6,22,2,30,0,19.400000000000002,20.8,158,2.4000000000000004,975
2017,6,22,3,30,0,19.3,20.400000000000002,162,2.5,975
2017,6,22,4,30,0,19.400000000000002,20.1,171,2.2,974
2017,6,22,5,30,0,19.400000000000002,19.700000000000003,183,1.7000000000000002,974
2017,6,22,6,30,0,19.3,19.3,201,1.3,973
2017,6,22,7,30,0,19,19,244,1,973
2017,6,22,8,30,0,18.8,18.8,304,1.1,973
2017,6,22,9,30,0,18.900000000000002,18.900000000000002,340,1.7000000000000002,973
2017,6,22,10,30,0,18.900000000000002,19.1,353,2.2,974
2017,6,22,11,30,27,18.6,19.3,193,2.3000000000000003,974
2017,6,22,12,30,63,18.3,19.700000000000003,34,1.9000000000000001,974
2017,6,22,13,30,112,18.400000000000002,20.5,24,2,975
2017,6,22,14,30,33,17.900000000000002,21.200000000000003,7,2.7,976
2017,6,22,15,30,103,16.5,21.3,182,3.1,977
2017,6,22,16,30,112,14.600000000000001,20.700000000000003,359,3,977
2017,6,22,17,30,249,13.600000000000001,20.200000000000003,185,2.5,977
2017,6,22,18,30,197,13.700000000000001,20.1,13,1.9000000000000001,977
2017,6,22,19,30,305,14.100000000000001,20.200000000000003,172,1.4000000000000001,977
2017,6,22,20,30,74,14.600000000000001,20,306,1.3,977
2017,6,22,21,30,510,15,19.700000000000003,280,1.5,977
2017,6,22,22,30,345,15.4,19.5,276,1.5,977
2017,6,22,23,30,266,15.700000000000001,19.400000000000002,277,1.5,976
2017,6,23,0,30,116,16.3,18.400000000000002,282,1,976
2017,6,23,1,30,25,16.400000000000002,17,277,0.8,976
2017,6,23,2,30,0,14.9,15.9,275,1,976
2017,6,23,3,30,0,14.600000000000001,15.4,281,1.2000000000000002,976
2017,6,23,4,30,0,14.4,15,288,1.3,976
2017,6,23,5,30,0,14.100000000000001,14.3,295,1.4000000000000001,976
2017,6,23,6,30,0,13.4,13.4,296,1.3,976
2017,6,23,7,30,0,12.100000000000001,12.5,293,1.5,976
2017,6,23,8,30,0,10.8,12,293,2,976
2017,6,23,9,30,0,9.600000000000001,11.700000000000001,298,2.6,976
2017,6,23,10,30,0,8.6,11.700000000000001,300,2.9000000000000004,977
2017,6,23,11,30,112,8.5,12.9,294,2.9000000000000004,977
2017,6,23,12,30,280,9.4,14.8,292,3.2,978
2017,6,23,13,30,461,10.5,16.900000000000002,299,3.7,978
2017,6,23,14,30,631,11.100000000000001,18.400000000000002,304,4.3,978
2017,6,23,15,30,631,12,19.5,305,4.6000000000000005,978
2017,6,23,16,30,119,12.600000000000001,20.3,306,4.800000000000001,978
2017,6,23,17,30,683,13,20.8,307,5.1000000000000005,978
2017,6,23,18,30,524,13,20.700000000000003,309,5.2,978
2017,6,23,19,30,699,12.700000000000001,20.400000000000002,310,5.1000000000000005,979
2017,6,23,20,30,570,12.4,20.400000000000002,310,5,979
2017,6,23,21,30,583,12.100000000000001,20.400000000000002,309,4.9,979
2017,6,23,22,30,475,11.700000000000001,19.900000000000002,309,4.4,980
2017,6,23,23,30,289,11.4,19.6,309,4.1000000000000005,980
2017,6,24,0,30,102,11.4,17.5,310,2.7,981
2017,6,24,1,30,27,11.4,15.700000000000001,311,2,981
2017,6,24,2,30,0,10.600000000000001,14.5,310,1.9000000000000001,982
2017,6,24,3,30,0,9.8,13.700000000000001,309,2.2,982
2017,6,24,4,30,0,9.1,12.9,308,2.4000000000000004,983
2017,6,24,5,30,0,8.5,12.100000000000001,305,2.5,983
2017,6,24,6,30,0,7.9,11.200000000000001,301,2.5,983
2017,6,24,7,30,0,7.4,10.3,297,2.4000000000000004,984
2017,6,24,8,30,0,7,9.600000000000001,295,2.3000000000000003,984
2017,6,24,9,30,0,6.6000000000000005,9.1,292,2.3000000000000003,984
2017,6,24,10,30,0,6.4,9.5,287,2.6,985
2017,6,24,11,30,39,6.6000000000000005,11.100000000000001,282,3,985
2017,6,24,12,30,285,7.300000000000001,13.4,288,3.5,985
2017,6,24,13,30,469,6.800000000000001,15.4,296,4.2,985
2017,6,24,14,30,642,6.7,16.5,293,4.4,985
2017,6,24,15,30,787,6.9,17.3,289,4.7,985
2017,6,24,16,30,666,7.300000000000001,17.6,287,4.9,985
2017,6,24,17,30,301,7.7,17.400000000000002,287,5,985
2017,6,24,18,30,811,8.1,17,292,5,985
2017,6,24,19,30,158,8.200000000000001,16.7,298,4.9,985
2017,6,24,20,30,850,8,16.8,303,4.7,985
2017,6,24,21,30,334,7.6000000000000005,16.900000000000002,308,4.6000000000000005,985
2017,6,24,22,30,561,7.4,16.8,311,4.2,986
2017,6,24,23,30,261,7.4,16.6,313,4,986
2017,6,25,0,30,125,8.1,14.700000000000001,306,2.3000000000000003,986
2017,6,25,1,30,49,8.9,12.600000000000001,295,1.5,986
2017,6,25,2,30,0,8.200000000000001,11.5,287,1.6,987
2017,6,25,3,30,0,7.800000000000001,11.3,288,2.2,987
2017,6,25,4,30,0,7.6000000000000005,11,295,2.7,987
2017,6,25,5,30,0,7.800000000000001,10.600000000000001,298,2.9000000000000004,987
2017,6,25,6,30,0,8.200000000000001,10.100000000000001,298,2.8000000000000003,988
2017,6,25,7,30,0,8.5,9.600000000000001,296,2.8000000000000003,988
2017,6,25,8,30,0,8.6,9,293,2.8000000000000003,988
2017,6,25,9,30,0,8.3,8.8,293,2.8000000000000003,988
2017,6,25,10,30,0,7.9,9.4,297,3.2,989
2017,6,25,11,30,23,7.7,10.700000000000001,302,3.7,989
2017,6,25,12,30,88,7.9,12.4,310,4.1000000000000005,989
2017,6,25,13,30,129,8.5,14.200000000000001,317,4.4,989
2017,6,25,14,30,240,9,15.8,319,4.7,989
2017,6,25,15,30,299,9.3,16.900000000000002,319,5,989
2017,6,25,16,30,233,9.3,17.8,318,5.1000000000000005,989
2017,6,25,17,30,707,9.200000000000001,18.5,317,5.1000000000000005,989
2017,6,25,18,30,771,8.9,18.900000000000002,315,5.1000000000000005,989
2017,6,25,19,30,719,8.5,19.200000000000003,315,5,989
2017,6,25,20,30,554,8.200000000000001,19.200000000000003,315,4.800000000000001,989
2017,6,25,21,30,721,8,19,315,4.5,989
2017,6,25,22,30,558,7.7,18.5,314,4.1000000000000005,989
2017,6,25,23,30,376,7.7,18.2,314,3.8000000000000003,989
2017,6,26,0,30,136,8.3,15.700000000000001,312,2.2,989
2017,6,26,1,30,29,8.8,13.5,313,1.6,989
2017,6,26,2,30,0,8,12.100000000000001,316,1.5,989
2017,6,26,3,30,0,7.6000000000000005,11.3,320,1.5,989
2017,6,26,4,30,0,7.2,10.5,325,1.4000000000000001,989
2017,6,26,5,30,0,6.9,9.700000000000001,330,1.3,989
2017,6,26,6,30,0,6.6000000000000005,9,335,1.3,989
2017,6,26,7,30,0,6.300000000000001,8.4,338,1.2000000000000002,990
2017,6,26,8,30,0,6.1000000000000005,7.9,338,1.2000000000000002,990
2017,6,26,9,30,0,5.9,7.5,338,1.2000000000000002,990
2017,6,26,10,30,0,5.9,8.4,337,1.5,990
2017,6,26,11,30,108,6.7,10.5,335,2,991
2017,6,26,12,30,277,7.300000000000001,13,341,2.5,991
2017,6,26,13,30,461,7.6000000000000005,15.200000000000001,347,2.7,991
2017,6,26,14,30,637,7.9,16.6,346,2.8000000000000003,991
2017,6,26,15,30,785,8.1,17.7,343,2.8000000000000003,991
2017,6,26,16,30,898,8.4,18.7,340,2.9000000000000004,990
2017,6,26,17,30,777,8.700000000000001,19.3,338,3,990
2017,6,26,18,30,975,8.8,19.8,336,3,990
2017,6,26,19,30,937,8.9,20,336,3,989
2017,6,26,20,30,846,9,20.1,336,3,989
2017,6,26,21,30,716,9,20.1,336,2.8000000000000003,989
2017,6,26,22,30,355,9,19.8,334,2.4000000000000004,988
2017,6,26,23,30,376,9.200000000000001,19.6,334,2.2,988
2017,6,27,0,30,196,11.100000000000001,17.6,322,1,988
2017,6,27,1,30,47,10.9,15.9,305,1,988
2017,6,27,2,30,0,8.200000000000001,14.8,287,1.1,988
2017,6,27,3,30,0,7.800000000000001,13.5,272,1.1,988
2017,6,27,4,30,0,7.7,12.3,261,1.1,989
2017,6,27,5,30,0,7.4,11.3,251,1.1,988
2017,6,27,6,30,0,7.1000000000000005,10.5,244,1.2000000000000002,988
2017,6,27,7,30,0,6.800000000000001,10,240,1.3,988
2017,6,27,8,30,0,6.6000000000000005,9.5,240,1.4000000000000001,988
2017,6,27,9,30,0,6.5,9.200000000000001,239,1.4000000000000001,988
2017,6,27,10,30,0,6.6000000000000005,10,239,1.4000000000000001,988
2017,6,27,11,30,108,7.7,12.100000000000001,233,1.7000000000000002,988
2017,6,27,12,30,277,8.200000000000001,14.4,217,1.8,988
2017,6,27,13,30,459,10,17.400000000000002,210,2.3000000000000003,987
2017,6,27,14,30,636,9.5,20,212,3.1,987
2017,6,27,15,30,786,9.600000000000001,21.1,208,3.4000000000000004,986
2017,6,27,16,30,791,10,21.5,201,3.6,986
2017,6,27,17,30,870,10,21.5,193,3.7,985
2017,6,27,18,30,972,10.200000000000001,21.6,188,3.9000000000000004,984
2017,6,27,19,30,849,10.4,21.6,185,4,983
2017,6,27,20,30,604,10.700000000000001,21.3,182,3.6,982
2017,6,27,21,30,466,11.3,20.6,180,3.1,981
2017,6,27,22,30,456,12,19.900000000000002,176,3.2,981
2017,6,27,23,30,281,12,19.6,172,3.5,980
2017,6,28,0,30,115,11.9,18.2,173,3.1,979
2017,6,28,1,30,22,11.9,16.8,187,2.9000000000000004,979
2017,6,28,2,30,0,11.600000000000001,16,195,3.2,979
2017,6,28,3,30,0,11.9,15.600000000000001,190,3.4000000000000004,979
2017,6,28,4,30,0,12.3,15.200000000000001,183,3.8000000000000003,978
2017,6,28,5,30,0,12.8,15,175,4.1000000000000005,978
2017,6,28,6,30,0,13.200000000000001,15,163,4.4,977
2017,6,28,7,30,0,13.700000000000001,15,148,4.5,975
2017,6,28,8,30,0,14.100000000000001,15,130,4.3,973
2017,6,28,9,30,0,14.4,15,117,4.3,971
2017,6,28,10,30,0,14.600000000000001,15.200000000000001,119,4.5,970
2017,6,28,11,30,12,14.9,15.9,141,4.4,970
2017,6,28,12,30,32,15.8,17.2,164,4.2,969
2017,6,28,13,30,169,17.3,19.3,178,4.1000000000000005,969
2017,6,28,14,30,136,19.6,21.6,192,4.1000000000000005,969
2017,6,28,15,30,447,21.200000000000003,23.200000000000003,204,4.1000000000000005,969
2017,6,28,16,30,513,22,24.6,215,4.3,969
2017,6,28,17,30,623,22.200000000000003,25.6,225,4.6000000000000005,969
2017,6,28,18,30,685,21.8,26.200000000000003,231,4.5,969
2017,6,28,19,30,359,21.5,26.1,235,4.3,969
2017,6,28,20,30,490,21.400000000000002,25.6,240,4,969
2017,6,28,21,30,554,21.3,24.900000000000002,250,3.9000000000000004,969
2017,6,28,22,30,249,20.900000000000002,24.1,263,3.8000000000000003,969
2017,6,28,23,30,343,20.400000000000002,23.700000000000003,269,3.7,969
2017,6,29,0,30,177,19.700000000000003,21.8,276,2.7,970
2017,6,29,1,30,40,18.7,20.200000000000003,279,2.4000000000000004,971
2017,6,29,2,30,0,17.5,19.200000000000003,280,2.6,971
2017,6,29,3,30,0,17,18.5,280,3,972
2017,6,29,4,30,0,16.7,17.7,279,3.1,972
2017,6,29,5,30,0,16.6,17,283,3.1,972
2017,6,29,6,30,0,16.3,16.3,289,2.9000000000000004,973
2017,6,29,7,30,0,15.600000000000001,15.600000000000001,292,2.5,973
2017,6,29,8,30,0,14.9,14.9,291,2.1,974
2017,6,29,9,30,0,14.4,14.4,289,1.8,974
2017,6,29,10,30,0,14.5,14.8,290,2.1,975
2017,6,29,11,30,99,14.9,16.3,297,2.6,975
2017,6,29,12,30,104,15.5,18,304,2.9000000000000004,975
2017,6,29,13,30,160,15.5,19.8,310,2.9000000000000004,976
2017,6,29,14,30,238,15.600000000000001,21.1,312,2.7,976
2017,6,29,15,30,183,15.9,22,309,2.7,977
2017,6,29,16,30,514,16.2,22.5,312,2.8000000000000003,977
2017,6,29,17,30,483,16.5,23,317,2.8000000000000003,977
2017,6,29,18,30,464,16.7,23.6,319,2.4000000000000004,977
2017,6,29,19,30,669,17.2,24.200000000000003,319,1.9000000000000001,978
2017,6,29,20,30,589,17.5,24.5,314,1.6,978
2017,6,29,21,30,576,17.6,24.5,302,1.4000000000000001,977
2017,6,29,22,30,415,17.6,24,291,1.2000000000000002,978
2017,6,29,23,30,281,17.900000000000002,23.700000000000003,286,1,978
2017,6,30,0,30,126,18.2,22.200000000000003,258,0.7000000000000001,978
2017,6,30,1,30,32,18,20.900000000000002,237,0.7000000000000001,978
2017,6,30,2,30,0,16.3,19.6,230,0.8,978
2017,6,30,3,30,0,16.3,18.6,234,1,979
2017,6,30,4,30,0,17,18,241,1.3,979
2017,6,30,5,30,0,17,17.6,246,1.5,979
2017,6,30,6,30,0,16.900000000000002,17.1,253,1.3,979
2017,6,30,7,30,0,16.5,16.5,270,1.1,978
2017,6,30,8,30,0,15.8,15.8,288,1,978
2017,6,30,9,30,0,15.200000000000001,15.200000000000001,302,1,978
2017,6,30,10,30,0,15.200000000000001,15.600000000000001,308,1.3,979
2017,6,30,11,30,56,16.1,17,305,1.9000000000000001,979
2017,6,30,12,30,165,16.900000000000002,18.400000000000002,307,2.4000000000000004,980
2017,6,30,13,30,279,17.400000000000002,20,315,2.8000000000000003,980
2017,6,30,14,30,604,17.6,21.5,320,2.9000000000000004,980
2017,6,30,15,30,750,17.5,22.700000000000003,323,2.8000000000000003,981
2017,6,30,16,30,863,17.2,23.5,324,2.9000000000000004,980
2017,6,30,17,30,930,16.900000000000002,24,319,2.9000000000000004,980
2017,6,30,18,30,784,16.8,24.400000000000002,312,2.8000000000000003,980
2017,6,30,19,30,773,16.7,24.5,307,2.7,980
2017,6,30,20,30,410,16.6,24.3,303,2.5,980
2017,6,30,21,30,375,16.7,23.900000000000002,301,2.2,980
2017,6,30,22,30,21,16.900000000000002,23.5,300,1.8,980
2017,6,30,23,30,343,17.6,23.200000000000003,300,1.5,980
2002,7,1,0,30,168,25.1,30.5,239,1.6,980
2002,7,1,1,30,28,23.900000000000002,28.6,241,1.4000000000000001,980
2002,7,1,2,30,0,22.200000000000003,27.400000000000002,239,1.3,981
2002,7,1,3,30,0,21.5,26.200000000000003,228,1.2000000000000002,981
2002,7,1,4,30,0,21,25.200000000000003,206,1.1,982
2002,7,1,5,30,0,20.5,24.3,191,1.2000000000000002,982
2002,7,1,6,30,0,20.1,23.5,192,1.3,982
2002,7,1,7,30,0,19.900000000000002,23,198,1.4000000000000001,982
2002,7,1,8,30,0,19.700000000000003,22.5,203,1.5,982
2002,7,1,9,30,0,19.700000000000003,22.1,207,1.6,982
2002,7,1,10,30,0,19.700000000000003,22.5,210,2,982
2002,7,1,11,30,86,20.1,23.8,210,2.6,983
2002,7,1,12,30,240,20.6,25.700000000000003,211,3.1,983
2002,7,1,13,30,414,21.200000000000003,27.700000000000003,213,3.6,983
2002,7,1,14,30,587,21.700000000000003,29.5,211,3.9000000000000004,982
2002,7,1,15,30,740,21.900000000000002,30.900000000000002,205,4.3,982
2002,7,1,16,30,859,21.200000000000003,31.700000000000003,200,4.7,982
2002,7,1,17,30,928,20.400000000000002,32.2,197,5.1000000000000005,981
2002,7,1,18,30,941,20.3,32.7,199,5.4,980
2002,7,1,19,30,901,20.5,33,202,5.5,980
2002,7,1,20,30,817,20.6,33,206,5.5,979
2002,7,1,21,30,689,20.3,32.7,210,5.1000000000000005,979
2002,7,1,22,30,532,20.200000000000003,31.900000000000002,212,4.5,979
2002,7,1,23,30,357,20.3,31.5,212,4.2,979
2002,7,2,0,30,182,19.900000000000002,29,207,3.7,979
2002,7,2,1,30,41,19,27.6,204,3.8000000000000003,980
2002,7,2,2,30,0,18.1,26.700000000000003,204,4.2,980
2002,7,2,3,30,0,17.8,26.200000000000003,208,4.4,980
2002,7,2,4,30,0,17.7,25.5,213,4.2,981
2002,7,2,5,30,0,17.8,24.700000000000003,216,3.6,981
2002,7,2,6,30,0,18,23.8,222,3,981
2002,7,2,7,30,0,18.3,23.1,232,2.7,982
2002,7,2,8,30,0,18.5,22.400000000000002,240,2.4000000000000004,983
2002,7,2,9,30,0,18.7,21.8,245,2.1,983
2002,7,2,10,30,0,18.900000000000002,21.8,247,2.1,984
2002,7,2,11,30,57,19.3,22.8,247,2.5,984
2002,7,2,12,30,177,19.700000000000003,24.6,247,2.7,984
2002,7,2,13,30,412,19.8,26.3,244,2.4000000000000004,984
2002,7,2,14,30,456,19.700000000000003,27.700000000000003,224,1.9000000000000001,984
2002,7,2,15,30,725,19.900000000000002,28.6,199,1.9000000000000001,984
2002,7,2,16,30,666,20.400000000000002,29.5,190,2.2,984
2002,7,2,17,30,779,21.1,30.200000000000003,193,2.7,984
2002,7,2,18,30,740,21.6,30.700000000000003,203,3,983
2002,7,2,19,30,612,21.700000000000003,30.8,217,3.1,983
2002,7,2,20,30,576,21.8,30.900000000000002,232,3.1,983
2002,7,2,21,30,393,21.8,30.6,246,2.7,982
2002,7,2,22,30,250,22.1,30,259,2,982
2002,7,2,23,30,289,22.700000000000003,29.6,263,1.7000000000000002,982
2002,7,3,0,30,71,23,27.700000000000003,290,0.9,982
2002,7,3,1,30,25,23.6,26.1,334,0.6000000000000001,983
2002,7,3,2,30,0,22.700000000000003,25.200000000000003,188,0.6000000000000001,983
2002,7,3,3,30,0,22.1,24.8,19,0.5,983
2002,7,3,4,30,0,21.6,24.6,119,0.5,983
2002,7,3,5,30,0,21.200000000000003,24.200000000000003,218,0.6000000000000001,983
2002,7,3,6,30,0,21.1,23.5,223,0.8,983
2002,7,3,7,30,0,21,22.900000000000002,239,0.9,983
2002,7,3,8,30,0,20.900000000000002,22.3,266,0.9,983
2002,7,3,9,30,0,20.8,21.900000000000002,301,0.9,984
2002,7,3,10,30,0,20.8,21.900000000000002,334,1.2000000000000002,984
2002,7,3,11,30,27,20.8,22.200000000000003,178,1.6,984
2002,7,3,12,30,129,21,22.900000000000002,14,1.9000000000000001,985
2002,7,3,13,30,102,21.1,23.700000000000003,26,2,985
2002,7,3,14,30,261,21.200000000000003,24.3,34,1.9000000000000001,985
2002,7,3,15,30,588,21.1,25.1,37,1.8,985
2002,7,3,16,30,758,20.5,26.400000000000002,35,1.7000000000000002,985
2002,7,3,17,30,901,19.5,28,26,1.6,985
2002,7,3,18,30,932,18.400000000000002,29.3,13,1.7000000000000002,985
2002,7,3,19,30,909,17.400000000000002,30.1,180,1.8,984
2002,7,3,20,30,831,16.5,30.400000000000002,350,2,984
2002,7,3,21,30,706,15.5,30.1,345,2,984
2002,7,3,22,30,549,15.100000000000001,29.700000000000003,344,1.9000000000000001,984
2002,7,3,23,30,373,13.3,29.6,344,1.9000000000000001,984
2002,7,4,0,30,196,15.100000000000001,25.200000000000003,350,1.2000000000000002,984
2002,7,4,1,30,46,16.2,22.200000000000003,177,1,985
2002,7,4,2,30,0,13.600000000000001,20.700000000000003,6,1.1,985
2002,7,4,3,30,0,12.8,19.700000000000003,18,1.1,986
2002,7,4,4,30,0,12.100000000000001,18.8,32,1.1,986
2002,7,4,5,30,0,11.700000000000001,17.8,43,1.1,986
2002,7,4,6,30,0,11.3,16.8,48,1.1,986
2002,7,4,7,30,0,11.100000000000001,15.9,47,1.2000000000000002,987
2002,7,4,8,30,0,10.700000000000001,15.100000000000001,46,1.3,988
2002,7,4,9,30,0,10.3,14.5,51,1.4000000000000001,988
2002,7,4,10,30,0,10.100000000000001,15,61,1.8,988
2002,7,4,11,30,99,10.5,16.7,67,2.3000000000000003,989
2002,7,4,12,30,265,11,19,71,2.3000000000000003,989
2002,7,4,13,30,447,12.8,22.1,82,2.6,989
2002,7,4,14,30,623,12.5,24.8,92,2.7,989
2002,7,4,15,30,772,12.3,26.400000000000002,94,2.4000000000000004,989
2002,7,4,16,30,883,12.600000000000001,27.6,94,2.1,989
2002,7,4,17,30,948,13,28.400000000000002,96,2.1,989
2002,7,4,18,30,961,13.3,29,98,2.2,988
2002,7,4,19,30,922,13.700000000000001,29.3,100,2.3000000000000003,988
2002,7,4,20,30,835,14,29.3,103,2.5,988
2002,7,4,21,30,622,14.3,28.900000000000002,107,2.8000000000000003,987
2002,7,4,22,30,438,14.600000000000001,28,109,2.9000000000000004,987
2002,7,4,23,30,363,15.3,27.400000000000002,110,2.9000000000000004,987
2002,7,5,0,30,185,16.5,24.200000000000003,101,2.4000000000000004,987
2002,7,5,1,30,35,16.400000000000002,22.200000000000003,99,2.4000000000000004,988
2002,7,5,2,30,0,15.9,21.1,102,2.6,988
2002,7,5,3,30,0,15.8,20.3,108,2.7,988
2002,7,5,4,30,0,15.8,19.6,115,2.6,988
2002,7,5,5,30,0,15.8,19,122,2.6,988
2002,7,5,6,30,0,15.8,18.5,127,2.5,988
2002,7,5,7,30,0,15.9,18.2,128,2.4000000000000004,988
2002,7,5,8,30,0,16,18.5,135,2.8000000000000003,988
2002,7,5,9,30,0,15.700000000000001,18.900000000000002,144,3,989
2002,7,5,10,30,0,15.700000000000001,19.200000000000003,144,3.1,989
2002,7,5,11,30,67,15.8,19.900000000000002,140,3.4000000000000004,989
2002,7,5,12,30,213,16.1,21.200000000000003,136,3.8000000000000003,990
2002,7,5,13,30,292,16,22.8,137,4.1000000000000005,990
2002,7,5,14,30,314,16.5,24.700000000000003,143,4.2,990
2002,7,5,15,30,498,17.6,26.400000000000002,148,4,989
2002,7,5,16,30,752,18.7,27.8,153,3.7,989
2002,7,5,17,30,878,19.5,28.700000000000003,157,3.5,989
2002,7,5,18,30,836,20.200000000000003,29.1,162,3.2,988
2002,7,5,19,30,767,20.700000000000003,28.900000000000002,165,3,988
2002,7,5,20,30,595,21,28.700000000000003,166,2.9000000000000004,988
2002,7,5,21,30,660,21.3,28.5,164,2.9000000000000004,988
2002,7,5,22,30,508,21.5,28.200000000000003,161,2.7,988
2002,7,5,23,30,338,21.8,27.900000000000002,159,2.6,988
2002,7,6,0,30,120,22.400000000000002,25.900000000000002,139,1.9000000000000001,988
2002,7,6,1,30,25,22.3,24.5,129,1.9000000000000001,988
2002,7,6,2,30,0,22,23.6,128,2.3000000000000003,988
2002,7,6,3,30,0,21.8,23,136,2.4000000000000004,989
2002,7,6,4,30,0,21.6,22.6,150,2.4000000000000004,989
2002,7,6,5,30,0,21.400000000000002,22.3,162,2.3000000000000003,989
2002,7,6,6,30,0,21.200000000000003,22,171,2.2,989
2002,7,6,7,30,0,21.1,21.700000000000003,179,2.1,989
2002,7,6,8,30,0,20.900000000000002,21.3,181,1.9000000000000001,989
2002,7,6,9,30,0,20.8,21,181,1.7000000000000002,989
2002,7,6,10,30,0,20.700000000000003,21.3,183,2,989
2002,7,6,11,30,60,20.900000000000002,22.6,182,2.4000000000000004,990
2002,7,6,12,30,150,21.5,24.6,186,2.4000000000000004,990
2002,7,6,13,30,312,22.200000000000003,27.3,203,2.7,990
2002,7,6,14,30,469,22.200000000000003,29.700000000000003,222,2.9000000000000004,990
2002,7,6,15,30,639,22.200000000000003,31.400000000000002,230,2.7,990
2002,7,6,16,30,830,22.1,32.5,230,2.4000000000000004,989
2002,7,6,17,30,894,22.1,33.2,227,2.1,989
2002,7,6,18,30,903,22.1,33.7,223,2,989
2002,7,6,19,30,868,22,33.800000000000004,220,1.9000000000000001,989
2002,7,6,20,30,785,22,33.7,216,1.9000000000000001,988
2002,7,6,21,30,660,22,33.300000000000004,209,1.7000000000000002,988
2002,7,6,22,30,504,22.6,32.800000000000004,200,1.5,988
